alpha_param,beta_param,gamma_param,lambda_param,delta_param,r,k,acc
1.0,1.0,100.0,0.1,1e-05,0.01,197.0,0.7532586093219049
1.0,1.0,100.0,0.01,0.01,0.01,197.0,0.7653294111680276
1.0,1.0,100.0,0.01,0.001,0.01,197.0,0.7646700816554243
1.0,1.0,100.0,0.01,0.0001,0.01,197.0,0.7567074098493686
1.0,1.0,100.0,0.01,1e-05,0.01,197.0,0.7635542932494801
1.0,1.0,100.0,0.001,0.01,0.01,197.0,0.7733428006288989
1.0,1.0,100.0,0.001,0.001,0.01,197.0,0.7706547649236699
1.0,1.0,100.0,0.001,0.0001,0.01,197.0,0.7554901861337932
1.0,1.0,100.0,0.001,1e-05,0.01,197.0,0.7688289293503069
1.0,1.0,100.0,0.0001,0.001,0.01,197.0,0.7876451792869098
1.0,1.0,100.0,0.0001,0.0001,0.01,197.0,0.7662930466095248
1.0,1.0,100.0,1e-05,0.01,0.01,197.0,0.7731399300096363
1.0,1.0,100.0,1e-05,0.001,0.01,197.0,0.783942790485368
1.0,1.0,100.0,1e-05,0.0001,0.01,197.0,0.7894710148602728
1.0,1.0,100.0,1e-05,1e-05,0.01,197.0,0.7788710250038038
1.0,0.1,10.0,0.01,0.001,0.01,197.0,0.7736978242126084
1.0,0.1,10.0,0.01,0.0001,0.01,197.0,0.7725820358066643
1.0,0.1,10.0,0.01,1e-05,0.01,197.0,0.7557437744078713
1.0,0.1,10.0,0.001,0.001,0.01,197.0,0.7888116853476695
1.0,0.1,10.0,0.001,0.0001,0.01,197.0,0.7534107622863518
1.0,0.1,10.0,0.001,1e-05,0.01,197.0,0.7714662474007202
1.0,0.1,10.0,0.0001,0.0001,0.01,197.0,0.7596490338286758
1.0,0.1,10.0,0.0001,1e-05,0.01,197.0,0.7617284576761171
1.0,0.1,10.0,1e-05,0.001,0.01,197.0,0.787188720393569
1.0,0.1,10.0,1e-05,0.0001,0.01,197.0,0.7622356342242734
1.0,0.1,10.0,1e-05,1e-05,0.01,197.0,0.7439772784906425
1.0,0.01,1.0,0.001,0.0001,0.01,197.0,0.7234366282903079
1.0,0.01,1.0,0.001,1e-05,0.01,197.0,0.7555409037886088
1.0,0.01,1.0,0.0001,0.0001,0.01,197.0,0.7506720089263073
1.0,0.01,1.0,0.0001,1e-05,0.01,197.0,0.7733428006288989
1.0,0.01,1.0,1e-05,0.0001,0.01,197.0,0.7463102906121621
1.0,0.01,1.0,1e-05,1e-05,0.01,197.0,0.7685753410762286
1.0,0.001,100.0,10.0,0.1,0.01,197.0,0.7367753715068215
1.0,0.001,100.0,1.0,0.1,0.01,197.0,0.7027438251255262
1.0,0.001,100.0,1.0,0.01,0.01,197.0,0.7344930770401177
1.0,0.001,100.0,0.0001,0.01,0.01,197.0,0.7359131713749556
1.0,0.001,10.0,0.01,0.001,0.01,197.0,0.7342394887660395
1.0,0.001,0.1,0.001,1e-05,0.01,197.0,0.7492519145914693
1.0,0.001,0.1,0.0001,1e-05,0.01,197.0,0.7347466653141959
1.0,0.001,0.1,1e-05,1e-05,0.01,197.0,0.7469696201247654
1.0,0.0001,10.0,0.1,0.01,0.01,197.0,0.7201906983821068
1.0,0.0001,10.0,0.1,0.001,0.01,197.0,0.7143074504234924
1.0,0.0001,10.0,0.01,0.01,0.01,197.0,0.7508748795455699
1.0,0.0001,0.1,1e-05,0.0001,0.01,197.0,0.7737992595222397
1.0,0.0001,0.1,1e-05,1e-05,0.01,197.0,0.7207485925850788
1.0,0.0001,0.01,0.001,1e-05,0.01,197.0,0.7434193842876705
1.0,0.0001,0.01,0.0001,1e-05,0.01,197.0,0.7910939798143733
1.0,0.0001,0.01,1e-05,1e-05,0.01,197.0,0.7903332149921387
1.0,0.0001,0.001,0.001,1e-05,0.01,197.0,0.7559466450271339
1.0,0.0001,0.001,0.0001,1e-05,0.01,197.0,0.7606633869249886
1.0,0.0001,0.001,1e-05,1e-05,0.01,197.0,0.7751179185474464
1.0,0.0001,0.0001,0.001,1e-05,0.01,197.0,0.7517370796774357
1.0,0.0001,0.0001,0.0001,1e-05,0.01,197.0,0.7943399097225744
1.0,0.0001,0.0001,1e-05,1e-05,0.01,197.0,0.762438504843536
1.0,0.0001,1e-05,0.001,1e-05,0.01,197.0,0.7316528883704417
1.0,0.0001,1e-05,0.0001,1e-05,0.01,197.0,0.7636050109042958
1.0,0.0001,1e-05,1e-05,0.0001,0.01,197.0,0.7740528477963179
1.0,0.0001,1e-05,1e-05,1e-05,0.01,197.0,0.742506466500989
1.0,1e-05,1.0,0.1,0.001,0.01,197.0,0.7221686869199169
1.0,1e-05,1.0,0.01,0.0001,0.01,197.0,0.742354313536542
1.0,1e-05,1.0,0.01,1e-05,0.01,197.0,0.7828777197342395
1.0,1e-05,0.01,0.001,0.0001,0.01,197.0,0.776030836334128
1.0,1e-05,0.01,0.0001,0.0001,0.01,197.0,0.7298777704518943
1.0,1e-05,0.01,1e-05,0.0001,0.01,197.0,0.7740528477963179
1.0,1e-05,0.001,0.001,0.0001,0.01,197.0,0.7894710148602728
1.0,1e-05,0.001,0.001,1e-05,0.01,197.0,0.7272911700562966
1.0,1e-05,0.001,0.0001,0.0001,0.01,197.0,0.7472232083988436
1.0,1e-05,0.001,1e-05,0.0001,0.01,197.0,0.7194299335598722
1.0,1e-05,0.001,1e-05,1e-05,0.01,197.0,0.7365217832327433
1.0,1e-05,0.0001,0.001,0.0001,0.01,197.0,0.7927169447684739
1.0,1e-05,0.0001,0.001,1e-05,0.01,197.0,0.7037581782218391
1.0,1e-05,0.0001,0.0001,0.0001,0.01,197.0,0.7743571537252117
1.0,1e-05,0.0001,0.0001,1e-05,0.01,197.0,0.7339859004919612
1.0,1e-05,0.0001,1e-05,0.0001,0.01,197.0,0.7741542831059491
1.0,1e-05,0.0001,1e-05,1e-05,0.01,197.0,0.7197849571435817
1.0,1e-05,1e-05,0.001,0.0001,0.01,197.0,0.7771973423948877
1.0,1e-05,1e-05,0.0001,0.0001,0.01,197.0,0.7928690977329208
1.0,1e-05,1e-05,0.0001,1e-05,0.01,197.0,0.7164375919257494
1.0,1e-05,1e-05,1e-05,0.0001,0.01,197.0,0.7588882690064411
0.1,1.0,100.0,0.1,0.01,0.01,197.0,0.7349495359334585
0.1,1.0,100.0,0.1,0.001,0.01,197.0,0.7879494852158037
0.1,1.0,100.0,0.1,0.0001,0.01,197.0,0.7449409139321398
0.1,1.0,100.0,0.1,1e-05,0.01,197.0,0.7616270223664858
0.1,1.0,100.0,0.01,0.01,0.01,197.0,0.7450930668965867
0.1,1.0,100.0,0.01,0.001,0.01,197.0,0.7723791651874017
0.1,1.0,100.0,0.01,0.0001,0.01,197.0,0.7512299031292793
0.1,1.0,100.0,0.01,1e-05,0.01,197.0,0.7407313485824415
0.1,1.0,100.0,0.001,0.01,0.01,197.0,0.7383476188061064
0.1,1.0,100.0,0.001,0.001,0.01,197.0,0.7542729624182177
0.1,1.0,100.0,0.001,0.0001,0.01,197.0,0.760460516305726
0.1,1.0,100.0,0.001,1e-05,0.01,197.0,0.7658873053709997
0.1,1.0,100.0,0.0001,0.01,0.01,197.0,0.7709083531977481
0.1,1.0,100.0,0.0001,0.001,0.01,197.0,0.7729877770451894
0.1,1.0,100.0,0.0001,0.0001,0.01,197.0,0.7910939798143733
0.1,1.0,100.0,0.0001,1e-05,0.01,197.0,0.7510270325100168
0.1,1.0,100.0,1e-05,0.01,0.01,197.0,0.783790637520921
0.1,1.0,100.0,1e-05,0.001,0.01,197.0,0.7639093168331896
0.1,1.0,100.0,1e-05,0.0001,0.01,197.0,0.7711112238170107
0.1,1.0,100.0,1e-05,1e-05,0.01,197.0,0.7724298828422174
0.1,0.1,10.0,0.01,0.0001,0.01,197.0,0.7495055028655475
0.1,0.1,10.0,0.01,1e-05,0.01,197.0,0.7672566820510219
0.1,0.1,10.0,0.001,0.001,0.01,197.0,0.7555409037886088
0.1,0.1,10.0,0.001,0.0001,0.01,197.0,0.7615763047116701
0.1,0.1,10.0,0.001,1e-05,0.01,197.0,0.759750469138307
0.1,0.1,10.0,0.0001,0.001,0.01,197.0,0.7570624334330781
0.1,0.1,10.0,0.0001,0.0001,0.01,197.0,0.7247045696606988
0.1,0.1,10.0,0.0001,1e-05,0.01,197.0,0.7476289496373688
0.1,0.1,10.0,1e-05,0.001,0.01,197.0,0.749150479281838
0.1,0.1,10.0,1e-05,0.0001,0.01,197.0,0.7718212709844297
0.1,0.1,10.0,1e-05,1e-05,0.01,197.0,0.7728863417355581
0.1,0.01,100.0,0.1,0.001,0.01,197.0,0.7364203479231121
0.1,0.01,100.0,0.0001,0.1,0.01,197.0,0.769792564791804
0.1,0.01,100.0,0.0001,0.01,0.01,197.0,0.7236394989095705
0.1,0.01,1.0,0.001,0.0001,0.01,197.0,0.7880509205254349
0.1,0.01,1.0,0.001,1e-05,0.01,197.0,0.7714155297459045
0.1,0.01,1.0,0.0001,0.0001,0.01,197.0,0.8098595120961607
0.1,0.01,1.0,0.0001,1e-05,0.01,197.0,0.7496069381751788
0.1,0.01,1.0,1e-05,0.0001,0.01,197.0,0.7374347010194249
0.1,0.01,1.0,1e-05,1e-05,0.01,197.0,0.7849064259268651
0.1,0.001,100.0,1.0,0.01,0.01,197.0,0.7455495257899275
0.1,0.001,100.0,1e-05,0.01,0.01,197.0,0.7200892630724756
0.1,0.001,10.0,0.01,0.001,0.01,197.0,0.7175533803316935
0.1,0.001,10.0,0.001,0.001,0.01,197.0,0.7419992899528326
0.1,0.001,10.0,0.0001,0.01,0.01,197.0,0.7143074504234924
0.1,0.001,10.0,0.0001,0.001,0.01,197.0,0.7791246132778821
0.1,0.001,0.1,0.0001,1e-05,0.01,197.0,0.7434701019424862
0.1,0.001,0.1,1e-05,1e-05,0.01,197.0,0.7888624030024851
0.1,0.0001,10.0,0.1,0.01,0.01,197.0,0.7367753715068215
0.1,0.0001,10.0,0.1,0.001,0.01,197.0,0.7729877770451894
0.1,0.0001,10.0,0.1,1e-05,0.01,197.0,0.7481361261855252
0.1,0.0001,10.0,0.0001,0.001,0.01,197.0,0.7402241720342851
0.1,0.0001,0.01,0.0001,1e-05,0.01,197.0,0.7472232083988436
0.1,0.0001,0.001,0.0001,1e-05,0.01,197.0,0.731602170715626
0.1,0.0001,0.0001,1e-05,1e-05,0.01,197.0,0.7435715372521174
0.1,1e-05,1.0,0.001,0.0001,0.01,197.0,0.7927676624232896
0.1,1e-05,1e-05,0.0001,1e-05,0.01,197.0,0.7413906780950449
0.01,1.0,100.0,0.1,0.001,0.01,197.0,0.762590657807983
0.01,1.0,100.0,0.1,0.0001,0.01,197.0,0.7416442663691231
0.01,1.0,100.0,0.1,1e-05,0.01,197.0,0.7766901658467312
0.01,1.0,100.0,0.01,0.01,0.01,197.0,0.8090480296191104
0.01,1.0,100.0,0.01,0.001,0.01,197.0,0.7585839630775473
0.01,1.0,100.0,0.01,0.0001,0.01,197.0,0.7858700613683623
0.01,1.0,100.0,0.01,1e-05,0.01,197.0,0.7616777400213014
0.01,1.0,100.0,0.001,0.001,0.01,197.0,0.766394481919156
0.01,1.0,100.0,0.001,0.0001,0.01,197.0,0.7364203479231121
0.01,1.0,100.0,0.001,1e-05,0.01,197.0,0.7835370492468429
0.01,1.0,100.0,0.0001,0.01,0.01,197.0,0.7522442562255921
0.01,1.0,100.0,0.0001,0.001,0.01,197.0,0.7109600852056601
0.01,1.0,100.0,0.0001,0.0001,0.01,197.0,0.7509763148552011
0.01,1.0,100.0,0.0001,1e-05,0.01,197.0,0.7907896738854795
0.01,1.0,100.0,1e-05,0.01,0.01,197.0,0.7220672516102855
0.01,1.0,100.0,1e-05,0.001,0.01,197.0,0.7260232286859055
0.01,1.0,100.0,1e-05,0.0001,0.01,197.0,0.7499112441040726
0.01,1.0,100.0,1e-05,1e-05,0.01,197.0,0.7593954455545976
0.01,0.1,10.0,0.01,0.001,0.01,197.0,0.7762337069533904
0.01,0.1,10.0,0.01,0.0001,0.01,197.0,0.7799360957549323
0.01,0.1,10.0,0.01,1e-05,0.01,197.0,0.7733935182837146
0.01,0.1,10.0,0.001,0.001,0.01,197.0,0.7205457219658163
0.01,0.1,10.0,0.001,0.0001,0.01,197.0,0.7833848962823959
0.01,0.1,10.0,0.001,1e-05,0.01,197.0,0.7626920931176142
0.01,0.1,10.0,0.0001,0.001,0.01,197.0,0.7630978343561394
0.01,0.1,10.0,0.0001,0.0001,0.01,197.0,0.7577724806004971
0.01,0.1,10.0,0.0001,1e-05,0.01,197.0,0.7898260384439824
0.01,0.1,10.0,1e-05,0.0001,0.01,197.0,0.7710097885073794
0.01,0.1,10.0,1e-05,1e-05,0.01,197.0,0.7553887508241619
0.01,0.01,100.0,0.01,0.1,0.01,197.0,0.7362681949586651
0.01,0.01,100.0,0.001,0.1,0.01,197.0,0.7908403915402952
0.01,0.01,100.0,0.0001,0.01,0.01,197.0,0.7980422985241162
0.01,0.01,1.0,0.001,0.0001,0.01,197.0,0.7672566820510219
0.01,0.01,1.0,0.001,1e-05,0.01,197.0,0.7533600446315363
0.01,0.01,1.0,0.0001,0.0001,0.01,197.0,0.7524978444996704
0.01,0.01,1.0,0.0001,1e-05,0.01,197.0,0.7543743977278491
0.01,0.01,1.0,1e-05,0.0001,0.01,197.0,0.7750672008926307
0.01,0.01,1.0,1e-05,1e-05,0.01,197.0,0.7418978546432013
0.01,0.001,100.0,10.0,0.1,0.01,197.0,0.7090835319774813
0.01,0.001,10.0,0.01,0.01,0.01,197.0,0.7823705431860831
0.01,0.001,10.0,0.001,0.01,0.01,197.0,0.7340366181467769
0.01,0.001,10.0,0.001,0.001,0.01,197.0,0.7261246639955369
0.01,0.001,10.0,0.0001,0.0001,0.01,197.0,0.7190241923213471
0.01,0.001,0.1,0.0001,1e-05,0.01,197.0,0.760308363341279
0.01,0.001,0.1,1e-05,1e-05,0.01,197.0,0.7519399502966982
0.01,0.0001,10.0,0.1,0.01,0.01,197.0,0.7296241821778161
0.01,0.0001,10.0,0.1,0.001,0.01,197.0,0.7595983161738601
0.01,0.0001,10.0,0.01,0.001,0.01,197.0,0.7210021808591571
0.01,0.0001,10.0,0.0001,0.001,0.01,197.0,0.7129887913982857
0.01,0.0001,0.01,0.0001,1e-05,0.01,197.0,0.7520413856063296
0.01,0.0001,0.01,1e-05,1e-05,0.01,197.0,0.7791246132778821
0.01,1e-05,1.0,0.1,0.001,0.01,197.0,0.7624892224983517
0.01,1e-05,1.0,0.01,1e-05,0.01,197.0,0.70107014251661
0.01,1e-05,0.1,0.001,0.0001,0.01,197.0,0.7674595526702845
0.01,1e-05,0.1,0.0001,0.0001,0.01,197.0,0.7675609879799158
0.01,1e-05,0.1,0.0001,1e-05,0.01,197.0,0.7718212709844297
0.01,1e-05,0.001,1e-05,1e-05,0.01,197.0,0.7726834711162955
0.001,1.0,100.0,0.1,0.01,0.01,197.0,0.7831313080083177
0.001,1.0,100.0,0.1,0.001,0.01,197.0,0.7713140944362733
0.001,1.0,100.0,0.1,0.0001,0.01,197.0,0.7509763148552011
0.001,1.0,100.0,0.1,1e-05,0.01,197.0,0.7488461733529441
0.001,1.0,100.0,0.01,0.01,0.01,197.0,0.7531571740122737
0.001,1.0,100.0,0.01,0.001,0.01,197.0,0.7657351524065528
0.001,1.0,100.0,0.01,0.0001,0.01,197.0,0.7723284475325861
0.001,1.0,100.0,0.01,1e-05,0.01,197.0,0.789166708931379
0.001,1.0,100.0,0.001,0.01,0.01,197.0,0.7533093269767206
0.001,1.0,100.0,0.001,0.001,0.01,197.0,0.7500633970685195
0.001,1.0,100.0,0.001,0.0001,0.01,197.0,0.771922706294061
0.001,1.0,100.0,0.001,1e-05,0.01,197.0,0.7735963889029771
0.001,1.0,100.0,0.0001,0.01,0.01,197.0,0.7537657858700614
0.001,1.0,100.0,0.0001,0.001,0.01,197.0,0.7673073997058376
0.001,1.0,100.0,0.0001,0.0001,0.01,197.0,0.7720748592585079
0.001,1.0,100.0,0.0001,1e-05,0.01,197.0,0.7590911396257037
0.001,1.0,100.0,1e-05,0.01,0.01,197.0,0.7538672211796926
0.001,1.0,100.0,1e-05,0.001,0.01,197.0,0.7859714966779936
0.001,1.0,100.0,1e-05,0.0001,0.01,197.0,0.7260739463407212
0.001,1.0,100.0,1e-05,1e-05,0.01,197.0,0.7534107622863518
0.001,0.1,10.0,0.01,0.001,0.01,197.0,0.7507227265811229
0.001,0.1,10.0,0.01,0.0001,0.01,197.0,0.7413399604402292
0.001,0.1,10.0,0.01,1e-05,0.01,197.0,0.7656844347517371
0.001,0.1,10.0,0.001,0.001,0.01,197.0,0.7141045798042298
0.001,0.1,10.0,0.001,0.0001,0.01,197.0,0.762438504843536
0.001,0.1,10.0,0.001,1e-05,0.01,197.0,0.7674088350154689
0.001,0.1,10.0,0.0001,0.001,0.01,197.0,0.7554901861337932
0.001,0.1,10.0,0.0001,0.0001,0.01,197.0,0.7707054825784856
0.001,0.1,10.0,0.0001,1e-05,0.01,197.0,0.7747628949637368
0.001,0.1,10.0,1e-05,0.001,0.01,197.0,0.7602576456864635
0.001,0.1,10.0,1e-05,0.0001,0.01,197.0,0.7277476289496374
0.001,0.1,10.0,1e-05,1e-05,0.01,197.0,0.745042349241771
0.001,0.01,100.0,1.0,0.1,0.01,197.0,0.7520921032611452
0.001,0.01,100.0,0.01,0.01,0.01,197.0,0.7487954556981286
0.001,0.01,100.0,0.001,0.1,0.01,197.0,0.779276766242329
0.001,0.01,100.0,1e-05,0.1,0.01,197.0,0.7355581477912462
0.001,0.01,1.0,0.001,0.0001,0.01,197.0,0.742506466500989
0.001,0.01,1.0,0.001,1e-05,0.01,197.0,0.7998174164426637
0.001,0.01,1.0,0.0001,0.0001,0.01,197.0,0.7531571740122737
0.001,0.01,1.0,0.0001,1e-05,0.01,197.0,0.7656844347517371
0.001,0.01,1.0,1e-05,0.0001,0.01,197.0,0.763706446213927
0.001,0.01,1.0,1e-05,1e-05,0.01,197.0,0.7584318101131003
0.001,0.001,100.0,1.0,0.1,0.01,197.0,0.739970583760207
0.001,0.001,100.0,1.0,0.01,0.01,197.0,0.7848557082720495
0.001,0.001,100.0,1.0,1e-05,0.01,197.0,0.7571131510878937
0.001,0.001,100.0,0.1,0.01,0.01,197.0,0.7442308667647208
0.001,0.001,100.0,0.01,0.01,0.01,197.0,0.7216107927169447
0.001,0.001,100.0,1e-05,0.1,0.01,197.0,0.7123294618856824
0.001,0.001,10.0,0.01,0.01,0.01,197.0,0.7564538215752904
0.001,0.001,10.0,1e-05,0.01,0.01,197.0,0.704620378353705
0.001,0.001,0.1,0.0001,1e-05,0.01,197.0,0.7592940102449662
0.001,0.001,0.1,1e-05,1e-05,0.01,197.0,0.7639093168331896
0.001,0.0001,10.0,0.1,0.01,0.01,197.0,0.7220672516102855
0.001,0.0001,10.0,0.1,0.001,0.01,197.0,0.7609676928538824
0.001,0.0001,10.0,0.1,0.0001,0.01,197.0,0.7290662879748441
0.001,0.0001,10.0,0.1,1e-05,0.01,197.0,0.7131916620175484
0.001,0.0001,0.01,0.0001,1e-05,0.01,197.0,0.7915504387077141
0.001,0.0001,0.01,1e-05,1e-05,0.01,197.0,0.7827255667697925
0.001,1e-05,1.0,0.01,0.0001,0.01,197.0,0.7227772987777045
0.001,1e-05,1.0,0.001,0.001,0.01,197.0,0.7114165440990009
0.001,1e-05,0.1,0.0001,0.0001,0.01,197.0,0.7187706040472689
0.001,1e-05,0.01,0.001,0.0001,0.01,197.0,0.7037074605670234
0.001,1e-05,0.01,0.0001,0.0001,0.01,197.0,0.7901810620276919
0.001,1e-05,0.01,1e-05,0.0001,0.01,197.0,0.7132930973271796
0.0001,1.0,100.0,0.1,0.01,0.01,197.0,0.7422528782269108
0.0001,1.0,100.0,0.1,0.001,0.01,197.0,0.7755236597859715
0.0001,1.0,100.0,0.1,0.0001,0.01,197.0,0.7285591114266876
0.0001,1.0,100.0,0.1,1e-05,0.01,197.0,0.7944920626870213
0.0001,1.0,100.0,0.01,0.01,0.01,197.0,0.7755236597859715
0.0001,1.0,100.0,0.01,0.001,0.01,197.0,0.7580260688745752
0.0001,1.0,100.0,0.01,0.0001,0.01,197.0,0.7241973931125425
0.0001,1.0,100.0,0.01,1e-05,0.01,197.0,0.7679160115636253
0.0001,1.0,100.0,0.001,0.01,0.01,197.0,0.7530557387026424
0.0001,1.0,100.0,0.001,0.001,0.01,197.0,0.7814576253994016
0.0001,1.0,100.0,0.001,0.0001,0.01,197.0,0.7733428006288989
0.0001,1.0,100.0,0.001,1e-05,0.01,197.0,0.763148552010955
0.0001,1.0,100.0,0.0001,0.01,0.01,197.0,0.7955571334381498
0.0001,1.0,100.0,0.0001,0.001,0.01,197.0,0.7947456509610995
0.0001,1.0,100.0,0.0001,0.0001,0.01,197.0,0.7220672516102855
0.0001,1.0,100.0,0.0001,1e-05,0.01,197.0,0.7717705533296141
0.0001,1.0,100.0,1e-05,0.01,0.01,197.0,0.7587361160419942
0.0001,1.0,100.0,1e-05,0.001,0.01,197.0,0.7666987878480499
0.0001,1.0,100.0,1e-05,0.0001,0.01,197.0,0.7882030734898818
0.0001,1.0,100.0,1e-05,1e-05,0.01,197.0,0.7578739159101283
0.0001,0.1,10.0,0.01,0.0001,0.01,197.0,0.7530050210478267
0.0001,0.1,10.0,0.01,1e-05,0.01,197.0,0.7730384947000051
0.0001,0.1,10.0,0.001,0.001,0.01,197.0,0.7720241416036923
0.0001,0.1,10.0,0.001,0.0001,0.01,197.0,0.7459552670284526
0.0001,0.1,10.0,0.001,1e-05,0.01,197.0,0.7499619617588883
0.0001,0.1,10.0,0.0001,0.001,0.01,197.0,0.7825734138053456
0.0001,0.1,10.0,0.0001,0.0001,0.01,197.0,0.7247045696606988
0.0001,0.1,10.0,0.0001,1e-05,0.01,197.0,0.7752700715118933
0.0001,0.1,10.0,1e-05,0.001,0.01,197.0,0.7847035553076026
0.0001,0.1,10.0,1e-05,0.0001,0.01,197.0,0.7588882690064411
0.0001,0.1,10.0,1e-05,1e-05,0.01,197.0,0.7948978039255464
0.0001,0.01,100.0,0.1,0.01,0.01,197.0,0.7580767865293909
0.0001,0.01,100.0,0.01,0.01,0.01,197.0,0.7035553076025765
0.0001,0.01,100.0,0.0001,0.01,0.01,197.0,0.7636557285591115
0.0001,0.01,1.0,0.01,1e-05,0.01,197.0,0.7305878176193132
0.0001,0.01,1.0,0.001,0.0001,0.01,197.0,0.7612719987827763
0.0001,0.01,1.0,0.001,1e-05,0.01,197.0,0.7764872952274687
0.0001,0.01,1.0,0.0001,0.0001,0.01,197.0,0.7889131206573008
0.0001,0.01,1.0,0.0001,1e-05,0.01,197.0,0.7506720089263073
0.0001,0.01,1.0,1e-05,0.0001,0.01,197.0,0.7973322513566973
0.0001,0.01,1.0,1e-05,1e-05,0.01,197.0,0.7647715169650555
0.0001,0.001,100.0,10.0,0.1,0.01,197.0,0.7596490338286758
0.0001,0.001,100.0,1.0,0.01,0.01,197.0,0.7070041081300401
0.0001,0.001,10.0,0.1,0.01,0.01,197.0,0.7883045087995131
0.0001,0.001,10.0,1e-05,0.001,0.01,197.0,0.7487954556981286
0.0001,0.001,0.1,0.0001,1e-05,0.01,197.0,0.7281026525333468
0.0001,0.001,0.1,1e-05,1e-05,0.01,197.0,0.7566566921945529
0.0001,0.0001,10.0,1.0,0.01,0.01,197.0,0.7021352132677385
0.0001,0.0001,10.0,0.1,0.001,0.01,197.0,0.7689810823147538
0.0001,0.0001,1.0,0.01,0.001,0.01,197.0,0.7587868336968099
0.0001,0.0001,1.0,0.0001,0.001,0.01,197.0,0.8036212405538368
0.0001,0.0001,1.0,1e-05,0.001,0.01,197.0,0.7349495359334585
0.0001,0.0001,0.01,0.001,0.001,0.01,197.0,0.7343916417304864
0.0001,0.0001,0.01,0.0001,1e-05,0.01,197.0,0.7539179388345083
0.0001,1e-05,1.0,0.01,0.0001,0.01,197.0,0.7156768271035148
0.0001,1e-05,1.0,0.01,1e-05,0.01,197.0,0.7446873256580616
0.0001,1e-05,0.1,0.001,0.0001,0.01,197.0,0.7610184105086981
0.0001,1e-05,0.1,1e-05,0.0001,0.01,197.0,0.7688796470051225
0.0001,1e-05,0.01,0.0001,0.0001,0.01,197.0,0.7080691788811685
0.0001,1e-05,0.01,1e-05,0.0001,0.01,197.0,0.705178272556677
0.0001,1e-05,0.001,0.001,1e-05,0.01,197.0,0.7091849672871127
0.0001,1e-05,0.001,0.0001,0.0001,0.01,197.0,0.7422021605720951
0.0001,1e-05,0.001,0.0001,1e-05,0.01,197.0,0.7258710757214586
0.0001,1e-05,0.001,1e-05,0.0001,0.01,197.0,0.7387026423898159
0.0001,1e-05,0.0001,0.001,1e-05,0.01,197.0,0.7254146168281179
0.0001,1e-05,1e-05,1e-05,0.0001,0.01,197.0,0.7655322817872902
1e-05,1.0,100.0,1.0,0.0001,0.01,197.0,0.764568646345793
1e-05,1.0,100.0,0.1,0.001,0.01,197.0,0.7982958867981944
1e-05,1.0,100.0,0.1,0.0001,0.01,197.0,0.7222701222295481
1e-05,1.0,100.0,0.1,1e-05,0.01,197.0,0.7467160318506872
1e-05,1.0,100.0,0.01,0.01,0.01,197.0,0.7608155398894355
1e-05,1.0,100.0,0.01,0.001,0.01,197.0,0.7811533194705077
1e-05,1.0,100.0,0.01,0.0001,0.01,197.0,0.7838920728305523
1e-05,1.0,100.0,0.01,1e-05,0.01,197.0,0.7622863518790891
1e-05,1.0,100.0,0.001,0.01,0.01,197.0,0.7030988487092357
1e-05,1.0,100.0,0.001,0.001,0.01,197.0,0.7647715169650555
1e-05,1.0,100.0,0.001,0.0001,0.01,197.0,0.7761322716437592
1e-05,1.0,100.0,0.001,1e-05,0.01,197.0,0.7541715271085865
1e-05,1.0,100.0,0.0001,0.01,0.01,197.0,0.7322107825734138
1e-05,1.0,100.0,0.0001,0.001,0.01,197.0,0.7577217629456814
1e-05,1.0,100.0,0.0001,0.0001,0.01,197.0,0.7776030836334128
1e-05,1.0,100.0,0.0001,1e-05,0.01,197.0,0.7650758228939494
1e-05,1.0,100.0,1e-05,0.01,0.01,197.0,0.7166404625450119
1e-05,1.0,100.0,1e-05,0.001,0.01,197.0,0.7401227367246539
1e-05,1.0,100.0,1e-05,0.0001,0.01,197.0,0.7510270325100168
1e-05,1.0,100.0,1e-05,1e-05,0.01,197.0,0.7553380331693462
1e-05,0.1,10.0,0.01,0.0001,0.01,197.0,0.7596490338286758
1e-05,0.1,10.0,0.01,1e-05,0.01,197.0,0.7520921032611452
1e-05,0.1,10.0,0.001,0.001,0.01,197.0,0.7633514226302176
1e-05,0.1,10.0,0.001,0.0001,0.01,197.0,0.7429122077395142
1e-05,0.1,10.0,0.001,1e-05,0.01,197.0,0.7947963686159152
1e-05,0.1,10.0,0.0001,0.001,0.01,197.0,0.7722270122229548
1e-05,0.1,10.0,0.0001,0.0001,0.01,197.0,0.7661408936450779
1e-05,0.1,10.0,0.0001,1e-05,0.01,197.0,0.8007303342293453
1e-05,0.1,10.0,1e-05,0.001,0.01,197.0,0.7830298726986864
1e-05,0.1,10.0,1e-05,0.0001,0.01,197.0,0.7378911599127657
1e-05,0.1,10.0,1e-05,1e-05,0.01,197.0,0.7681188821828878
1e-05,0.01,100.0,0.1,1e-05,0.01,197.0,0.7387026423898159
1e-05,0.01,100.0,0.01,0.01,0.01,197.0,0.731754323680073
1e-05,0.01,100.0,0.001,0.01,0.01,197.0,0.795810721712228
1e-05,0.01,100.0,0.0001,0.01,0.01,197.0,0.7718719886392453
1e-05,0.01,1.0,0.001,0.0001,0.01,197.0,0.7690825176243851
1e-05,0.01,1.0,0.001,1e-05,0.01,197.0,0.7700968707206979
1e-05,0.01,1.0,0.0001,0.0001,0.01,197.0,0.7558452097175027
