alpha_param,beta_param,gamma_param,lambda_param,delta_param,r,k,acc
1.0,1e-06,0.0001,1e-06,1e-05,0.05,166.0,0.7093477607454163
1.0,1e-06,1e-05,0.01,0.01,0.05,166.0,0.7183648932972648
1.0,1e-06,1e-05,0.01,0.001,0.05,166.0,0.7054403366396153
1.0,1e-06,1e-05,0.01,1e-05,0.05,166.0,0.700931770363691
1.0,1e-06,1e-05,0.01,1e-06,0.05,166.0,0.7054403366396153
1.0,1e-06,1e-05,0.001,0.01,0.05,166.0,0.7270814547640517
1.0,1e-06,1e-05,0.001,0.001,0.05,166.0,0.7138563270213405
1.0,1e-06,1e-05,0.001,0.0001,0.05,166.0,0.7057409077246769
1.0,1e-06,1e-05,0.0001,0.01,0.05,166.0,0.7222723174030659
1.0,1e-06,1e-05,0.0001,0.001,0.05,166.0,0.7048391944694921
1.0,1e-06,1e-05,1e-05,0.01,0.05,166.0,0.7162608957018335
1.0,1e-06,1e-05,1e-05,0.001,0.05,166.0,0.7039374812143072
1.0,1e-06,1e-05,1e-06,0.01,0.05,166.0,0.7207694619777577
1.0,1e-06,1e-05,1e-06,0.001,0.05,166.0,0.7219717463180042
1.0,1e-06,1e-06,0.01,0.0001,0.05,166.0,0.7021340547039375
1.0,1e-06,1e-06,0.01,1e-05,0.05,166.0,0.7054403366396153
1.0,1e-06,1e-06,0.001,0.01,0.05,166.0,0.7339945897204689
1.0,1e-06,1e-06,0.001,0.001,0.05,166.0,0.7084460474902314
1.0,1e-06,1e-06,0.001,0.0001,0.05,166.0,0.7045386233844304
1.0,1e-06,1e-06,0.0001,0.01,0.05,166.0,0.7294860234445446
1.0,1e-06,1e-06,1e-05,0.01,0.05,166.0,0.7276825969341749
1.0,1e-06,1e-06,1e-05,0.001,0.05,166.0,0.7084460474902314
1.0,1e-06,1e-06,1e-05,1e-05,0.05,166.0,0.7033363390441839
1.0,1e-06,1e-06,1e-06,0.01,0.05,166.0,0.7120529005109708
0.1,0.001,0.001,0.0001,1e-06,0.05,166.0,0.7006311992786294
0.1,0.001,0.0001,0.0001,1e-06,0.05,166.0,0.7045386233844304
0.1,0.001,1e-05,1e-06,0.0001,0.05,166.0,0.7033363390441839
0.1,0.001,1e-05,1e-06,1e-06,0.05,166.0,0.7021340547039375
0.1,0.001,1e-06,1e-05,0.0001,0.05,166.0,0.7036369101292456
0.1,0.0001,0.001,0.0001,0.0001,0.05,166.0,0.7126540426810941
0.1,0.0001,0.001,1e-05,0.0001,0.05,166.0,0.7180643222122032
0.1,0.0001,0.001,1e-06,0.0001,0.05,166.0,0.7081454764051698
0.1,0.0001,0.0001,1e-05,0.001,0.05,166.0,0.7045386233844304
0.1,0.0001,0.0001,1e-05,1e-05,0.05,166.0,0.7018334836188759
0.1,0.0001,1e-05,0.001,0.001,0.05,166.0,0.7279831680192366
0.1,0.0001,1e-05,0.0001,0.001,0.05,166.0,0.7114517583408476
0.1,0.0001,1e-06,0.001,0.001,0.05,166.0,0.7144574691914638
0.1,0.0001,1e-06,0.001,1e-06,0.05,166.0,0.7024346257889991
0.1,0.0001,1e-06,0.0001,0.0001,0.05,166.0,0.7075443342350466
0.1,1e-05,0.001,1e-05,0.0001,0.05,166.0,0.718966035467388
0.1,1e-05,0.001,1e-06,0.0001,0.05,166.0,0.7279831680192366
0.1,1e-05,0.0001,0.001,0.001,0.05,166.0,0.7162608957018335
0.1,1e-05,1e-05,0.001,0.001,0.05,166.0,0.735497445145777
0.1,1e-05,1e-05,0.001,0.0001,0.05,166.0,0.7027351968740607
0.1,1e-05,1e-05,0.001,1e-06,0.05,166.0,0.7072437631499849
0.1,1e-05,1e-05,0.0001,0.001,0.05,166.0,0.7258791704238052
0.1,1e-05,1e-05,0.0001,1e-06,0.05,166.0,0.7063420498948001
0.1,1e-05,1e-05,1e-05,0.0001,0.05,166.0,0.7177637511271415
0.1,1e-05,1e-05,1e-06,0.0001,0.05,166.0,0.7051397655545536
0.1,1e-05,1e-06,0.001,0.001,0.05,166.0,0.7300871656146679
0.1,1e-05,1e-06,0.001,1e-05,0.05,166.0,0.700931770363691
0.1,1e-05,1e-06,0.001,1e-06,0.05,166.0,0.7000300571085062
0.1,1e-05,1e-06,0.0001,0.001,0.05,166.0,0.725278028253682
0.1,1e-05,1e-06,0.0001,1e-05,0.05,166.0,0.7048391944694921
0.1,1e-05,1e-06,1e-05,0.001,0.05,166.0,0.7066426209798617
0.1,1e-05,1e-06,1e-06,0.001,0.05,166.0,0.7454162909528104
0.1,1e-05,1e-06,1e-06,0.0001,0.05,166.0,0.6880072137060415
